"doc",".rt"
"ind-clustering",9.5974109172821
"ind-clustering",39.0222680568695
"ind-clustering",31.8855757713318
"ind-clustering",36.9205319881439
"ind-clustering",0.000489950180053711
"ind-clustering",0.00399303436279297
"ind-clustering",0.000446796417236328
"ind-clustering",2.90754103660583
"ind-clustering",15.3405721187592
"ind-clustering",1.78197193145752
"ind-clustering",0.148646831512451
"ind-clustering",1.62851691246033
"ind-clustering",0.486907005310059
